Order ID,Order Date,Order Month,Ship Date,Shipping Days,Ship Mode,Customer ID,Customer Name,Segment,Country/Region,City,State/Province,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Profir Margins
US-2023-165589,2023-02-18,Feb-23,2023-02-18,0,Same Day,TB-21595,Troy Blackwell,Consumer,United States,Lubbock,Texas,79424,Central,FUR-FU-10002396,Furniture,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",25.16,5,60%,-11.32,-45%
US-2023-152905,2023-02-18,Feb-23,2023-02-24,6,Standard Class,AB-10015,Aaron Bergman,Consumer,United States,Arlington,Texas,76017,Central,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,12.62,2,20%,-2.52,-20%
US-2023-109491,2023-02-20,Feb-23,2023-02-26,6,Standard Class,LC-16930,Linda Cazamias,Corporate,United States,Richmond,Indiana,47374,Central,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",20.32,4,0%,6.91,34%
US-2023-164903,2023-02-20,Feb-23,2023-02-24,4,Standard Class,SR-20740,Steven Roelle,Home Office,United States,Los Angeles,California,90049,West,OFF-PA-10003363,Office Supplies,Paper,Xerox 204,12.96,2,0%,6.22,48%
US-2023-109491,2023-02-20,Feb-23,2023-02-26,6,Standard Class,LC-16930,Linda Cazamias,Corporate,United States,Richmond,Indiana,47374,Central,TEC-AC-10001284,Technology,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo,62.31,3,0%,22.43,36%
US-2023-165540,2023-02-21,Feb-23,2023-02-25,4,Standard Class,TM-21010,Tamara Manning,Consumer,United States,Woodstock,Illinois,60098,Central,OFF-BI-10004094,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,8.85,5,80%,-13.72,-155%
US-2023-133354,2023-02-22,Feb-23,2023-02-24,2,First Class,SA-20830,Sue Ann Reed,Consumer,United States,Moreno Valley,California,92553,West,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,19.44,3,0%,9.33,48%
US-2023-103744,2023-02-23,Feb-23,2023-02-27,4,Standard Class,MG-17875,Michael Grace,Home Office,United States,El Paso,Texas,79907,Central,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,4.43,3,80%,-6.86,-155%
US-2023-103744,2023-02-23,Feb-23,2023-02-27,4,Standard Class,MG-17875,Michael Grace,Home Office,United States,El Paso,Texas,79907,Central,OFF-LA-10004425,Office Supplies,Labels,Staple-on labels,6.94,3,20%,2.34,34%
US-2023-137680,2023-02-24,Feb-23,2023-03-02,6,Standard Class,JH-15430,Jennifer Halladay,Consumer,United States,Medford,Oregon,97504,West,OFF-PA-10000069,Office Supplies,Paper,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",22.78,3,20%,7.69,34%
US-2023-137680,2023-02-24,Feb-23,2023-03-02,6,Standard Class,JH-15430,Jennifer Halladay,Consumer,United States,Medford,Oregon,97504,West,OFF-PA-10000174,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",32.90,4,20%,11.10,34%
US-2023-156545,2023-02-27,Feb-23,2023-03-03,4,First Class,JS-16030,Joy Smith,Consumer,United States,Columbus,Ohio,43229,East,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,19.46,4,20%,3.40,18%
US-2023-103800,2023-03-01,Mar-23,2023-07-01,122,Standard Class,DP-13000,Darren Powers,Consumer,United States,Houston,Texas,77095,Central,OFF-PA-10000174,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",16.45,2,20%,5.55,34%
US-2023-113880,2023-03-01,Mar-23,2023-03-05,4,Standard Class,VF-21715,Vicky Freymann,Home Office,United States,Elmhurst,Illinois,60126,Central,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,634.12,6,30%,-172.12,-27%
US-2023-131009,2023-03-01,Mar-23,2023-03-05,4,Standard Class,SC-20380,Shahid Collister,Consumer,United States,El Paso,Texas,79907,Central,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,362.25,6,30%,0.00,0%
US-2023-104269,2023-03-01,Mar-23,2023-03-06,5,Second Class,DB-13060,Dave Brooks,Consumer,United States,Seattle,Washington,98115,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,457.57,2,20%,51.48,11%
US-2023-131009,2023-03-01,Mar-23,2023-03-05,4,Standard Class,SC-20380,Shahid Collister,Consumer,United States,El Paso,Texas,79907,Central,FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,63.55,6,60%,-34.95,-55%
US-2023-168312,2023-03-01,Mar-23,2023-03-07,6,Standard Class,GW-14605,Giulietta Weimer,Consumer,United States,Houston,Texas,77036,Central,FUR-TA-10001866,Furniture,Tables,Bevis Round Conference Room Tables and Bases,376.51,3,30%,-43.03,-11%
US-2023-131009,2023-03-01,Mar-23,2023-03-05,4,Standard Class,SC-20380,Shahid Collister,Consumer,United States,El Paso,Texas,79907,Central,OFF-FA-10004395,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,18.84,5,20%,-3.53,-19%
US-2023-113880,2023-03-01,Mar-23,2023-03-05,4,Standard Class,VF-21715,Vicky Freymann,Home Office,United States,Elmhurst,Illinois,60126,Central,OFF-PA-10003036,Office Supplies,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",17.47,3,20%,5.68,33%
US-2023-131009,2023-03-01,Mar-23,2023-03-05,4,Standard Class,SC-20380,Shahid Collister,Consumer,United States,El Paso,Texas,79907,Central,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,129.55,3,20%,-22.67,-18%
US-2023-168312,2023-03-01,Mar-23,2023-03-07,6,Standard Class,GW-14605,Giulietta Weimer,Consumer,United States,Houston,Texas,77036,Central,OFF-ST-10003692,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,137.35,3,20%,8.58,6%
US-2023-143707,2023-03-01,Mar-23,2023-03-05,4,Standard Class,HR-14770,Hallie Redmond,Home Office,United States,New York City,New York,10035,East,TEC-PH-10003655,Technology,Phones,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,5.94,3,0%,1.60,27%
US-2023-107524,2023-03-02,Mar-23,2023-03-08,6,Standard Class,KN-16705,Kristina Nunn,Home Office,United States,New York City,New York,10009,East,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,11.36,2,0%,5.34,47%
US-2023-111157,2023-03-02,Mar-23,2023-03-06,4,Standard Class,NH-18610,Nicole Hansen,Corporate,United States,Philadelphia,Pennsylvania,19120,East,OFF-PA-10000327,Office Supplies,Paper,Xerox 1971,3.42,1,20%,1.07,31%
US-2023-107524,2023-03-02,Mar-23,2023-03-08,6,Standard Class,KN-16705,Kristina Nunn,Home Office,United States,New York City,New York,10009,East,OFF-PA-10000587,Office Supplies,Paper,"Array Parchment Paper, Assorted Colors",36.40,5,0%,17.47,48%
US-2023-111157,2023-03-02,Mar-23,2023-03-06,4,Standard Class,NH-18610,Nicole Hansen,Corporate,United States,Philadelphia,Pennsylvania,19120,East,TEC-AC-10004353,Technology,Accessories,Hypercom P1300 Pinpad,151.20,3,20%,32.13,21%
US-2023-127978,2023-03-03,Mar-23,2023-03-08,5,Standard Class,JS-15595,Jill Stevenson,Corporate,United States,Columbus,Ohio,43229,East,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,302.45,5,50%,-199.62,-66%
US-2023-105648,2023-03-03,Mar-23,2023-03-07,4,Standard Class,EJ-14155,Eva Jacobs,Consumer,United States,San Diego,California,92037,West,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",626.35,3,20%,-23.49,-4%
US-2023-130421,2023-03-03,Mar-23,2023-03-07,4,Standard Class,SC-20020,Sam Craven,Consumer,United States,Houston,Texas,77095,Central,OFF-AP-10002534,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,176.77,3,80%,-459.61,-260%
US-2023-155852,2023-03-03,Mar-23,2023-03-07,4,Second Class,AJ-10945,Ashley Jarboe,Consumer,United States,Wilmington,North Carolina,28403,South,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,19.46,4,20%,3.40,18%
US-2023-127964,2023-03-03,Mar-23,2023-03-08,5,Standard Class,AP-10720,Anne Pryor,Home Office,United States,New York City,New York,10035,East,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",25.32,5,20%,9.18,36%
US-2023-127964,2023-03-03,Mar-23,2023-03-08,5,Standard Class,AP-10720,Anne Pryor,Home Office,United States,New York City,New York,10035,East,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,125.76,3,20%,40.87,33%
US-2023-127978,2023-03-03,Mar-23,2023-03-08,5,Standard Class,JS-15595,Jill Stevenson,Corporate,United States,Columbus,Ohio,43229,East,OFF-LA-10000305,Office Supplies,Labels,Avery 495,15.12,3,20%,4.91,33%
US-2023-127978,2023-03-03,Mar-23,2023-03-08,5,Standard Class,JS-15595,Jill Stevenson,Corporate,United States,Columbus,Ohio,43229,East,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,44.67,8,20%,-10.05,-23%
US-2023-127964,2023-03-03,Mar-23,2023-03-08,5,Standard Class,AP-10720,Anne Pryor,Home Office,United States,New York City,New York,10035,East,TEC-PH-10004700,Technology,Phones,PowerGen Dual USB Car Charger,9.99,1,0%,4.60,46%
US-2023-117016,2023-03-04,Mar-23,2023-03-09,5,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Margate,Florida,33063,South,OFF-AR-10001374,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",15.55,3,20%,2.33,15%
US-2023-116239,2023-03-04,Mar-23,2023-03-04,0,Same Day,CL-12565,Clay Ludtke,Consumer,United States,Columbia,South Carolina,29203,South,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,354.90,5,0%,17.75,5%
US-2023-169061,2023-03-05,Mar-23,2023-03-08,3,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Yonkers,New York,10701,East,OFF-AR-10000588,Office Supplies,Art,Newell 345,59.52,3,0%,15.48,26%
US-2023-169061,2023-03-05,Mar-23,2023-03-08,3,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Yonkers,New York,10701,East,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,49.63,6,20%,16.75,34%
US-2023-169061,2023-03-05,Mar-23,2023-03-08,3,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Yonkers,New York,10701,East,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,97.82,2,0%,45.98,47%
US-2023-169061,2023-03-05,Mar-23,2023-03-08,3,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Yonkers,New York,10701,East,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,18.62,2,0%,5.40,29%
US-2023-169061,2023-03-05,Mar-23,2023-03-08,3,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Yonkers,New York,10701,East,TEC-AC-10002001,Technology,Accessories,Logitech Wireless Gaming Headset G930,479.97,3,0%,177.59,37%
US-2023-104563,2023-03-07,Mar-23,2023-03-12,5,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Seattle,Washington,98103,West,FUR-CH-10002780,Furniture,Chairs,Office Star - Task Chair with Contemporary Loop Arms,436.70,6,20%,21.84,5%
US-2023-156587,2023-03-07,Mar-23,2023-03-08,1,First Class,AB-10015,Aaron Bergman,Consumer,United States,Seattle,Washington,98103,West,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",48.71,1,20%,5.48,11%
US-2023-104563,2023-03-07,Mar-23,2023-03-12,5,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Seattle,Washington,98103,West,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",481.57,2,20%,54.18,11%
US-2023-104563,2023-03-07,Mar-23,2023-03-12,5,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Seattle,Washington,98103,West,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,20.65,5,0%,9.50,46%
US-2023-156587,2023-03-07,Mar-23,2023-03-08,1,First Class,AB-10015,Aaron Bergman,Consumer,United States,Seattle,Washington,98103,West,OFF-AR-10001427,Office Supplies,Art,Newell 330,17.94,3,0%,4.66,26%
US-2023-131982,2023-03-07,Mar-23,2023-03-11,4,Second Class,NP-18685,Nora Pelletier,Home Office,United States,Des Moines,Washington,98198,West,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,107.65,2,20%,33.64,31%
US-2023-104563,2023-03-07,Mar-23,2023-03-12,5,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Seattle,Washington,98103,West,OFF-ST-10000934,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System",204.90,5,0%,0.00,0%
US-2023-156587,2023-03-07,Mar-23,2023-03-08,1,First Class,AB-10015,Aaron Bergman,Consumer,United States,Seattle,Washington,98103,West,OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",242.94,3,0%,4.86,2%
US-2023-140116,2023-03-10,Mar-23,2023-03-17,7,Standard Class,KT-16480,Kean Thornton,Consumer,United States,Denver,Colorado,80219,West,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",83.17,4,20%,9.36,11%
US-2023-100279,2023-03-10,Mar-23,2023-03-14,4,Standard Class,SW-20275,Scott Williamson,Consumer,United States,Royal Oak,Michigan,48073,Central,OFF-PA-10002259,Office Supplies,Paper,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",22.38,2,0%,10.74,48%
US-2023-140116,2023-03-10,Mar-23,2023-03-17,7,Standard Class,KT-16480,Kean Thornton,Consumer,United States,Denver,Colorado,80219,West,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,636.41,3,20%,-15.91,-3%
US-2023-166884,2023-03-11,Mar-23,2023-03-16,5,Second Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Columbus,Ohio,43229,East,FUR-FU-10003981,Furniture,Furnishings,Eldon Wave Desk Accessories,8.32,5,20%,2.29,28%
US-2023-114790,2023-03-11,Mar-23,2023-03-13,2,Second Class,FM-14215,Filia McAdams,Corporate,United States,Richmond,Kentucky,40475,South,OFF-AP-10002578,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",146.76,3,0%,38.16,26%
US-2023-103338,2023-03-11,Mar-23,2023-03-15,4,Standard Class,RB-19435,Richard Bierner,Consumer,United States,Roseville,California,95661,West,OFF-AR-10001770,Office Supplies,Art,Economy #2 Pencils,7.98,3,0%,2.07,26%
US-2023-166884,2023-03-11,Mar-23,2023-03-16,5,Second Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Columbus,Ohio,43229,East,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,10.46,6,20%,1.70,16%
US-2023-114790,2023-03-11,Mar-23,2023-03-13,2,Second Class,FM-14215,Filia McAdams,Corporate,United States,Richmond,Kentucky,40475,South,OFF-PA-10000213,Office Supplies,Paper,Xerox 198,14.94,3,0%,7.02,47%
US-2023-158337,2023-03-11,Mar-23,2023-03-14,3,Second Class,KA-16525,Kelly Andreada,Consumer,United States,New York City,New York,10024,East,OFF-PA-10002137,Office Supplies,Paper,"Southworth 100% Résumé Paper, 24lb.",108.92,14,0%,49.01,45%
US-2023-114790,2023-03-11,Mar-23,2023-03-13,2,Second Class,FM-14215,Filia McAdams,Corporate,United States,Richmond,Kentucky,40475,South,TEC-AC-10000710,Technology,Accessories,Maxell DVD-RAM Discs,32.96,2,0%,14.17,43%
US-2023-114790,2023-03-11,Mar-23,2023-03-13,2,Second Class,FM-14215,Filia McAdams,Corporate,United States,Richmond,Kentucky,40475,South,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,587.97,3,0%,164.63,28%
CA-2023-139675,2023-03-13,Mar-23,2023-03-18,5,Second Class,NF-18595,Nicole Fjeld,Home Office,Canada,Calgary,Alberta,T2C,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,915.14,4,20%,102.95,11%
CA-2023-139675,2023-03-13,Mar-23,2023-03-18,5,Second Class,NF-18595,Nicole Fjeld,Home Office,Canada,Calgary,Alberta,T2C,West,FUR-FU-10001979,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,327.76,8,0%,91.77,28%
US-2023-125521,2023-03-14,Mar-23,2023-03-19,5,Standard Class,CK-12325,Christine Kargatis,Home Office,United States,Chesapeake,Virginia,23320,South,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,1139.92,4,0%,284.98,25%
US-2023-157623,2023-03-14,Mar-23,2023-03-18,4,Standard Class,DK-13225,Dean Katz,Corporate,United States,Huntington Beach,California,92646,West,OFF-AR-10003723,Office Supplies,Art,Avery Hi-Liter Fluorescent Desk Style Markers,3.38,1,0%,1.25,37%
US-2023-114510,2023-03-14,Mar-23,2023-03-19,5,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Logan,Utah,84321,West,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,33.09,4,20%,11.17,34%
US-2023-114510,2023-03-14,Mar-23,2023-03-19,5,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Logan,Utah,84321,West,OFF-BI-10003007,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",62.05,2,20%,20.17,33%
US-2023-100293,2023-03-14,Mar-23,2023-03-18,4,Standard Class,NF-18475,Neil Französisch,Home Office,United States,Jacksonville,Florida,32216,South,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,91.06,6,20%,31.87,35%
US-2023-157623,2023-03-14,Mar-23,2023-03-18,4,Standard Class,DK-13225,Dean Katz,Corporate,United States,Huntington Beach,California,92646,West,OFF-PA-10001204,Office Supplies,Paper,Xerox 1972,10.56,2,0%,4.75,45%
US-2023-152618,2023-03-14,Mar-23,2023-03-17,3,First Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60653,Central,OFF-PA-10001215,Office Supplies,Paper,Xerox 1963,8.45,2,20%,2.64,31%
US-2023-114510,2023-03-14,Mar-23,2023-03-19,5,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Logan,Utah,84321,West,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,80.98,1,0%,3.24,4%
US-2023-114510,2023-03-14,Mar-23,2023-03-19,5,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Logan,Utah,84321,West,OFF-ST-10003221,Office Supplies,Storage,Staple magnet,21.36,2,0%,5.77,27%
US-2023-114510,2023-03-14,Mar-23,2023-03-19,5,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Logan,Utah,84321,West,TEC-AC-10004877,Technology,Accessories,Imation 30456 USB Flash Drive 8GB,82.80,12,0%,6.62,8%
US-2023-152618,2023-03-14,Mar-23,2023-03-17,3,First Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60653,Central,TEC-MA-10003626,Technology,Machines,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,574.91,2,30%,156.05,27%
US-2023-149958,2023-03-15,Mar-23,2023-03-19,4,Standard Class,AS-10240,Alan Shonely,Consumer,United States,Tampa,Florida,33614,South,FUR-FU-10001756,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",45.70,3,20%,5.14,11%
US-2023-149958,2023-03-15,Mar-23,2023-03-19,4,Standard Class,AS-10240,Alan Shonely,Consumer,United States,Tampa,Florida,33614,South,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,7.22,3,70%,-5.53,-77%
US-2023-149958,2023-03-15,Mar-23,2023-03-19,4,Standard Class,AS-10240,Alan Shonely,Consumer,United States,Tampa,Florida,33614,South,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,43.19,4,70%,-31.67,-73%
US-2023-149958,2023-03-15,Mar-23,2023-03-19,4,Standard Class,AS-10240,Alan Shonely,Consumer,United States,Tampa,Florida,33614,South,OFF-PA-10002120,Office Supplies,Paper,Xerox 1889,131.90,3,20%,47.82,36%
US-2023-149958,2023-03-15,Mar-23,2023-03-19,4,Standard Class,AS-10240,Alan Shonely,Consumer,United States,Tampa,Florida,33614,South,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",142.78,1,20%,17.85,13%
US-2023-157609,2023-03-16,Mar-23,2023-03-21,5,Second Class,KN-16705,Kristina Nunn,Home Office,United States,Raleigh,North Carolina,27604,South,TEC-PH-10002415,Technology,Phones,Polycom VoiceStation 500 Conference phone,471.92,2,20%,29.50,6%
US-2023-148838,2023-03-17,Mar-23,2023-03-21,4,Standard Class,CP-12340,Christine Phan,Corporate,United States,New York City,New York,10024,East,FUR-TA-10001950,Furniture,Tables,Balt Solid Wood Round Tables,1071.58,4,40%,-553.65,-52%
US-2023-148838,2023-03-17,Mar-23,2023-03-21,4,Standard Class,CP-12340,Christine Phan,Corporate,United States,New York City,New York,10024,East,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,1579.75,7,40%,-447.59,-28%
US-2023-148838,2023-03-17,Mar-23,2023-03-21,4,Standard Class,CP-12340,Christine Phan,Corporate,United States,New York City,New York,10024,East,FUR-TA-10004175,Furniture,Tables,"Hon 30"" x 60"" Table with Locking Drawer",613.91,3,40%,-122.78,-20%
US-2023-118339,2023-03-17,Mar-23,2023-03-24,7,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Lakeville,Minnesota,55044,Central,OFF-AP-10001154,Office Supplies,Appliances,Bionaire Personal Warm Mist Humidifier/Vaporizer,93.78,2,0%,36.57,39%
US-2023-164763,2023-03-17,Mar-23,2023-03-21,4,Standard Class,MH-17440,Mark Haberlin,Corporate,United States,Jackson,Mississippi,39212,South,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,32.67,3,0%,8.49,26%
US-2023-158442,2023-03-17,Mar-23,2023-03-17,0,Same Day,AZ-10750,Annie Zypern,Consumer,United States,Dallas,Texas,75217,Central,OFF-AR-10003732,Office Supplies,Art,Newell 333,4.45,2,20%,0.33,8%
